55.556,0.78389
55.806,0.78266
56.056,0.78143
56.306,0.7802
56.557,0.77897
56.807,0.77774
57.057,0.77651
57.307,0.77528
57.558,0.77405
57.808,0.77282
58.058,0.77159
58.308,0.77036
58.559,0.76913
58.809,0.7679
59.059,0.76667
59.309,0.76545
59.56,0.76422
59.81,0.76299
60.06,0.76176
60.31,0.76053
60.561,0.7593
60.811,0.75807
61.061,0.75684
61.311,0.75561
61.562,0.75438
61.812,0.75315
62.062,0.75192
62.312,0.75069
62.563,0.74946
62.813,0.74823
63.063,0.747
63.313,0.74577
63.564,0.74454
63.814,0.74331
64.064,0.74208
64.314,0.74085
64.565,0.73962
64.815,0.73839
65.065,0.73716
65.315,0.73593
65.566,0.7347
65.816,0.73347
66.066,0.73224
66.316,0.73101
66.567,0.72978
66.817,0.72856
67.067,0.72733
67.317,0.7261
67.568,0.72487
67.818,0.72364
68.068,0.72241
68.318,0.72118
68.569,0.71995
68.819,0.71872
69.069,0.71749
69.319,0.71626
69.57,0.71503
69.82,0.7138
70.07,0.71257
70.32,0.71134
70.571,0.71011
70.821,0.70888
71.071,0.70765
71.321,0.70642
71.572,0.70519
71.822,0.70396
72.072,0.70273
72.322,0.7015
72.573,0.70027
72.823,0.69904
73.073,0.69781
73.323,0.69658
73.574,0.69535
73.824,0.69412
74.074,0.69289
74.324,0.69167
74.575,0.69044
74.825,0.68921
75.075,0.68798
75.325,0.68675
75.576,0.68552
75.826,0.68429
76.076,0.68306
76.326,0.68183
76.577,0.6806
76.827,0.67937
77.077,0.67814
77.327,0.67691
77.578,0.67568
77.828,0.67445
78.078,0.67322
78.328,0.67199
78.579,0.67076
78.829,0.66953
79.079,0.6683
79.329,0.66707
79.58,0.66584
79.83,0.66461
80.08,0.66344
80.33,0.66238
80.581,0.66132
80.831,0.66026
81.081,0.65919
81.331,0.65813
81.582,0.65707
81.832,0.65601
82.082,0.65495
82.332,0.65389
82.583,0.65283
82.833,0.65177
83.083,0.65071
83.333,0.64965
83.584,0.64859
83.834,0.64753
84.084,0.64647
84.334,0.64541
84.585,0.64435
84.835,0.64329
85.085,0.64223
85.335,0.64117
85.586,0.64011
85.836,0.63905
86.086,0.63798
86.336,0.63692
86.587,0.63586
86.837,0.6348
87.087,0.63374
87.337,0.63268
87.588,0.63162
87.838,0.63056
88.088,0.6295
88.338,0.62844
88.589,0.62738
88.839,0.62632
89.089,0.62526
89.339,0.6242
89.59,0.62314
89.84,0.62208
90.09,0.62102
90.34,0.61996
90.591,0.6189
90.841,0.61784
91.091,0.61677
91.341,0.61571
91.592,0.61465
91.842,0.61359
92.092,0.61253
92.342,0.61147
92.593,0.61041
92.843,0.60935
93.093,0.60829
93.343,0.60723
93.594,0.60617
93.844,0.60511
94.094,0.60405
94.344,0.60299
94.595,0.60193
94.845,0.60087
95.095,0.59981
95.345,0.59875
95.596,0.59769
95.846,0.59663
96.096,0.59556
96.346,0.5945
96.597,0.59344
96.847,0.59238
97.097,0.59132
97.347,0.59026
97.598,0.5892
97.848,0.58814
98.098,0.58708
98.348,0.58602
98.599,0.58496
98.849,0.5839
99.099,0.58284
99.349,0.58178
99.6,0.58072
99.85,0.57966
100.1,0.57869
100.35,0.57787
100.6,0.57706
100.85,0.57624
101.1,0.57542
101.35,0.5746
101.6,0.57378
101.85,0.57296
102.1,0.57215
102.35,0.57133
102.6,0.57051
102.85,0.56969
103.1,0.56887
103.35,0.56805
103.6,0.56723
103.85,0.56642
104.1,0.5656
104.35,0.56478
104.6,0.56396
104.85,0.56314
105.11,0.56232
105.36,0.5615
105.61,0.56069
105.86,0.55987
106.11,0.55905
106.36,0.55823
106.61,0.55741
106.86,0.55659
107.11,0.55577
107.36,0.55496
107.61,0.55414
107.86,0.55332
108.11,0.5525
108.36,0.55168
108.61,0.55086
108.86,0.55004
109.11,0.54923
109.36,0.54841
109.61,0.54759
109.86,0.54677
110.11,0.54595
110.36,0.54513
110.61,0.54431
110.86,0.5435
111.11,0.54268
111.36,0.54186
111.61,0.54104
111.86,0.54022
112.11,0.5394
112.36,0.53858
112.61,0.53777
112.86,0.53695
113.11,0.53613
113.36,0.53531
113.61,0.53449
113.86,0.53367
114.11,0.53285
114.36,0.53204
114.61,0.53122
114.86,0.5304
115.12,0.52958
115.37,0.52876
115.62,0.52794
115.87,0.52712
116.12,0.52631
116.37,0.52549
116.62,0.52467
116.87,0.52385
117.12,0.52303
117.37,0.52221
117.62,0.52139
117.87,0.52058
118.12,0.51976
118.37,0.51894
118.62,0.51812
118.87,0.5173
119.12,0.51648
119.37,0.51566
119.62,0.51485
119.87,0.51403
120.12,0.51316
120.37,0.51223
120.62,0.5113
120.87,0.51037
121.12,0.50944
121.37,0.50852
121.62,0.50759
121.87,0.50666
122.12,0.50573
122.37,0.50481
122.62,0.50388
122.87,0.50295
123.12,0.50202
123.37,0.50109
123.62,0.50017
123.87,0.49924
124.12,0.49831
124.37,0.49738
124.62,0.49646
124.87,0.49553
125.13,0.4946
125.38,0.49367
125.63,0.49274
125.88,0.49182
126.13,0.49089
126.38,0.48996
126.63,0.48903
126.88,0.48811
127.13,0.48718
127.38,0.48625
127.63,0.48532
127.88,0.48439
128.13,0.48347
128.38,0.48254
128.63,0.48161
128.88,0.48068
129.13,0.47976
129.38,0.47883
129.63,0.4779
129.88,0.47697
130.13,0.47604
130.38,0.47512
130.63,0.47419
130.88,0.47326
131.13,0.47233
131.38,0.47141
131.63,0.47048
131.88,0.46955
132.13,0.46862
132.38,0.46769
132.63,0.46677
132.88,0.46584
133.13,0.46491
133.38,0.46398
133.63,0.46306
133.88,0.46213
134.13,0.4612
134.38,0.46027
134.63,0.45934
134.88,0.45842
135.14,0.45749
135.39,0.45656
135.64,0.45563
135.89,0.45471
136.14,0.45378
136.39,0.45285
136.64,0.45192
136.89,0.45099
137.14,0.45007
137.39,0.44914
137.64,0.44821
137.89,0.44728
138.14,0.44635
138.39,0.44543
138.64,0.4445
138.89,0.44357
139.14,0.44264
139.39,0.44172
139.64,0.44079
139.89,0.43986
140.14,0.43893
140.39,0.438
140.64,0.43708
140.89,0.43615
141.14,0.43522
141.39,0.43429
141.64,0.43337
141.89,0.43244
142.14,0.43151
142.39,0.43058
142.64,0.42965
142.89,0.42873
143.14,0.4278
143.39,0.42687
143.64,0.42594
143.89,0.42502
144.14,0.42409
144.39,0.42316
144.64,0.42223
144.89,0.4213
145.15,0.42038
145.4,0.41945
145.65,0.41852
145.9,0.41759
146.15,0.41667
146.4,0.41574
146.65,0.41481
146.9,0.41388
147.15,0.41295
147.4,0.41203
147.65,0.4111
147.9,0.41017
148.15,0.40924
148.4,0.40832
148.65,0.40739
148.9,0.40646
149.15,0.40553
149.4,0.4046
149.65,0.40368
149.9,0.40275
150.15,0.40202
150.4,0.40141
150.65,0.40081
150.9,0.4002
151.15,0.3996
151.4,0.399
151.65,0.39839
151.9,0.39779
152.15,0.39719
152.4,0.39658
152.65,0.39598
152.9,0.39537
153.15,0.39477
153.4,0.39417
153.65,0.39356
153.9,0.39296
154.15,0.39236
154.4,0.39175
154.65,0.39115
154.9,0.39054
155.16,0.38994
155.41,0.38934
155.66,0.38873
155.91,0.38813
156.16,0.38753
156.41,0.38692
156.66,0.38632
156.91,0.38571
157.16,0.38511
157.41,0.38451
157.66,0.3839
157.91,0.3833
158.16,0.3827
158.41,0.38209
158.66,0.38149
158.91,0.38088
159.16,0.38028
159.41,0.37968
159.66,0.37907
159.91,0.37847
160.16,0.37787
160.41,0.37726
160.66,0.37666
160.91,0.37605
161.16,0.37545
161.41,0.37485
161.66,0.37424
161.91,0.37364
162.16,0.37304
162.41,0.37243
162.66,0.37183
162.91,0.37122
163.16,0.37062
163.41,0.37002
163.66,0.36941
163.91,0.36881
164.16,0.36821
164.41,0.3676
164.66,0.367
164.91,0.36639
165.17,0.36579
165.42,0.36519
165.67,0.36458
165.92,0.36398
166.17,0.36338
166.42,0.36277
166.67,0.36217
166.92,0.36156
167.17,0.36096
167.42,0.36036
167.67,0.35975
167.92,0.35915
168.17,0.35855
168.42,0.35794
168.67,0.35734
168.92,0.35673
169.17,0.35613
169.42,0.35553
169.67,0.35492
169.92,0.35432
170.17,0.35372
170.42,0.35311
170.67,0.35251
170.92,0.3519
171.17,0.3513
171.42,0.3507
171.67,0.35009
171.92,0.34949
172.17,0.34889
172.42,0.34828
172.67,0.34768
172.92,0.34707
173.17,0.34647
173.42,0.34587
173.67,0.34526
173.92,0.34466
174.17,0.34406
174.42,0.34345
174.67,0.34285
174.92,0.34224
175.18,0.34164
175.43,0.34104
175.68,0.34043
175.93,0.33983
176.18,0.33923
176.43,0.33862
176.68,0.33802
176.93,0.33741
177.18,0.33681
177.43,0.33621
177.68,0.3356
177.93,0.335
178.18,0.3344
178.43,0.33379
178.68,0.33319
178.93,0.33258
179.18,0.33198
179.43,0.33138
179.68,0.33077
179.93,0.33017
180.18,0.32957
180.43,0.32896
180.68,0.32836
180.93,0.32775
181.18,0.32715
181.43,0.32655
181.68,0.32594
181.93,0.32534
182.18,0.32474
182.43,0.32413
182.68,0.32353
182.93,0.32292
183.18,0.32232
183.43,0.32172
183.68,0.32111
183.93,0.32051
184.18,0.31991
184.43,0.3193
184.68,0.3187
184.93,0.31809
185.19,0.31749
185.44,0.31689
185.69,0.31628
185.94,0.31568
186.19,0.31508
186.44,0.31447
186.69,0.31387
186.94,0.31326
187.19,0.31266
187.44,0.31206
187.69,0.31145
187.94,0.31085
188.19,0.31025
188.44,0.30964
188.69,0.30904
188.94,0.30843
189.19,0.30783
189.44,0.30723
189.69,0.30662
189.94,0.30602
190.19,0.30542
190.44,0.30481
190.69,0.30421
190.94,0.3036
191.19,0.303
191.44,0.3024
191.69,0.30179
191.94,0.30119
192.19,0.30059
192.44,0.29998
192.69,0.29938
192.94,0.29877
193.19,0.29817
193.44,0.29757
193.69,0.29696
193.94,0.29636
194.19,0.29576
194.44,0.29515
194.69,0.29455
194.94,0.29394
195.2,0.29334
195.45,0.29274
195.7,0.29213
195.95,0.29153
196.2,0.29093
196.45,0.29032
196.7,0.28972
196.95,0.28911
197.2,0.28851
197.45,0.28791
197.7,0.2873
197.95,0.2867
198.2,0.2861
198.45,0.28549
198.7,0.28489
198.95,0.28428
199.2,0.28368
199.45,0.28308
199.7,0.28247
199.95,0.28187
200.2,0.28127
200.45,0.28066
200.7,0.28006
200.95,0.27945
201.2,0.27885
201.45,0.27825
201.7,0.27764
201.95,0.27704
202.2,0.27644
202.45,0.27583
202.7,0.27523
202.95,0.27462
203.2,0.27402
203.45,0.27342
203.7,0.27281
203.95,0.27221
204.2,0.27161
204.45,0.271
204.7,0.2704
204.95,0.26979
205.21,0.26919
205.46,0.26859
205.71,0.26798
205.96,0.26738
206.21,0.26678
206.46,0.26617
206.71,0.26557
206.96,0.26496
207.21,0.26436
207.46,0.26376
207.71,0.26315
207.96,0.26255
208.21,0.26195
208.46,0.26134
208.71,0.26074
208.96,0.26013
209.21,0.25953
209.46,0.25893
209.71,0.25832
209.96,0.25772
210.21,0.25712
210.46,0.25651
210.71,0.25591
210.96,0.2553
211.21,0.2547
211.46,0.2541
211.71,0.25349
211.96,0.25289
212.21,0.25229
212.46,0.25168
212.71,0.25108
212.96,0.25047
213.21,0.24987
213.46,0.24927
213.71,0.24866
213.96,0.24806
214.21,0.24746
214.46,0.24685
214.71,0.24625
214.96,0.24564
215.22,0.24504
215.47,0.24444
215.72,0.24383
215.97,0.24323
216.22,0.24263
216.47,0.24202
216.72,0.24142
216.97,0.24081
217.22,0.24021
217.47,0.23961
217.72,0.239
217.97,0.2384
218.22,0.2378
218.47,0.23719
218.72,0.23659
218.97,0.23598
219.22,0.23538
219.47,0.23478
219.72,0.23417
219.97,0.23357
220.22,0.23297
220.47,0.23236
220.72,0.23176
220.97,0.23115
221.22,0.23055
221.47,0.22995
221.72,0.22934
221.97,0.22874
222.22,0.22814
222.47,0.22753
222.72,0.22693
222.97,0.22632
223.22,0.22572
223.47,0.22512
223.72,0.22451
223.97,0.22391
224.22,0.22331
224.47,0.2227
224.72,0.2221
224.97,0.22149
225.23,0.22089
225.48,0.22029
225.73,0.21968
225.98,0.21908
226.23,0.21848
226.48,0.21787
226.73,0.21727
226.98,0.21666
227.23,0.21606
227.48,0.21546
227.73,0.21485
227.98,0.21425
228.23,0.21365
228.48,0.21304
228.73,0.21244
228.98,0.21183
229.23,0.21123
229.48,0.21063
229.73,0.21002
229.98,0.20942
230.23,0.20882
230.48,0.20821
230.73,0.20761
230.98,0.207
231.23,0.2064
231.48,0.2058
231.73,0.20519
231.98,0.20459
232.23,0.20399
232.48,0.20338
232.73,0.20278
232.98,0.20217
233.23,0.20157
233.48,0.20097
233.73,0.20036
233.98,0.19976
234.23,0.19916
234.48,0.19855
234.73,0.19795
234.98,0.19734
235.24,0.19674
235.49,0.19614
235.74,0.19553
235.99,0.19493
236.24,0.19433
236.49,0.19372
236.74,0.19312
236.99,0.19251
237.24,0.19191
237.49,0.19131
237.74,0.1907
237.99,0.1901
238.24,0.1895
238.49,0.18889
238.74,0.18829
238.99,0.18768
239.24,0.18708
239.49,0.18648
239.74,0.18587
239.99,0.18527
240.24,0.18467
240.49,0.18406
240.74,0.18346
240.99,0.18285
241.24,0.18225
241.49,0.18165
241.74,0.18104
241.99,0.18044
242.24,0.17984
242.49,0.17923
242.74,0.17863
242.99,0.17802
243.24,0.17742
243.49,0.17682
243.74,0.17621
243.99,0.17561
244.24,0.17501
244.49,0.1744
244.74,0.1738
244.99,0.17319
245.25,0.17259
245.5,0.17199
245.75,0.17138
246,0.17078
246.25,0.17018
246.5,0.16957
246.75,0.16897
247,0.16836
247.25,0.16776
247.5,0.16716
247.75,0.16655
248,0.16595
248.25,0.16535
248.5,0.16474
248.75,0.16414
249,0.16353
249.25,0.16293
249.5,0.16233
249.75,0.16172
250,0.16112
